,Open,High,Low,Close,Adj Close,Volume
2011-08-25,348.1778869628906,351.5609436035156,342.9890441894531,344.474853515625,313.7133483886719,10607119
2011-08-26,343.3319396972656,345.6634826660156,325.50244140625,328.8854675292969,299.51611328125,9750909
2011-08-29,334.23431396484375,347.4007263183594,332.97711181640625,345.1834716796875,314.3587341308594,9158438
2011-08-30,349.7322692871094,364.04156494140625,349.27508544921875,357.77838134765625,325.82891845703125,17108537
2011-09-02,364.22442626953125,371.99627685546875,360.90997314453125,368.2246398925781,335.3423767089844,17043128
2011-09-05,363.2186584472656,365.2759094238281,357.9383850097656,360.63568115234375,328.4311218261719,9990623
2011-09-06,358.0527038574219,377.3908386230469,354.98968505859375,375.5621643066406,342.024658203125,15666736
2011-09-07,376.705078125,385.61981201171875,376.56793212890625,381.04815673828125,347.02069091796875,15719087
2011-09-08,381.04815673828125,392.7059020996094,372.36199951171875,389.7114562988281,354.9104309082031,17642129
2011-09-09,389.5743103027344,392.50018310546875,376.56793212890625,377.505126953125,343.7940673828125,14782065
2011-09-12,370.4647521972656,375.9964599609375,363.5615539550781,368.61322021484375,335.6962585449219,9289749
2011-09-13,371.7676696777344,377.0479431152344,364.2472839355469,370.4190368652344,337.34075927734375,12700221
2011-09-14,372.08770751953125,379.3337707519531,368.1103515625,377.3451232910156,343.6483459472656,10269513
2011-09-15,380.819580078125,383.37969970703125,371.9277038574219,382.3282165527344,348.1864929199219,10203526
2011-09-16,388.5914001464844,388.5914001464844,375.3335876464844,377.45941162109375,343.75244140625,13405395
2011-09-19,377.1622314453125,379.0594787597656,372.8648681640625,375.58502197265625,342.0455322265625,6398045
2011-09-20,376.2479248046875,390.397216796875,373.1849060058594,389.414306640625,354.6397705078125,9218963
2011-09-21,389.0028381347656,389.0028381347656,380.49957275390625,382.92254638671875,348.72772216796875,8515108
2011-09-22,376.6822204589844,378.488037109375,356.5897521972656,359.4927673339844,327.3902587890625,13649022
2011-09-23,353.8010559082031,362.3500671386719,349.32080078125,352.2923889160156,320.8328552246094,19256506
2011-09-26,351.6523742675781,352.3381042480469,341.75469970703125,347.0806884765625,316.0865478515625,13601068
2011-09-27,353.8467712402344,366.0531005859375,352.93243408203125,364.4530334472656,331.90753173828125,11023479
2011-09-28,365.6188049316406,368.61322021484375,360.7499694824219,364.4530334472656,331.90753173828125,12517299
2011-09-29,361.3900146484375,371.56195068359375,358.6241455078125,369.2532653808594,336.2791748046875,15755835
2011-09-30,367.3331604003906,376.20220947265625,362.3043518066406,369.5504150390625,336.5497741699219,17472092
2011-10-03,361.71002197265625,365.6873779296875,358.4641418457031,360.3385314941406,328.1605529785156,10554711
2011-10-04,358.4184265136719,361.52716064453125,349.8465576171875,352.74957275390625,321.2492370605469,13125946
2011-10-05,353.1838684082031,355.62969970703125,348.2464599609375,350.6466064453125,319.3340148925781,10367333
2011-10-07,359.65277099609375,369.3904113769531,358.8298645019531,367.0588684082031,334.28070068359375,9955513
2011-10-10,367.6760559082031,379.8595275878906,367.6531982421875,379.1051940917969,345.25128173828125,7423190
2011-10-11,381.7339172363281,384.6597595214844,376.0193176269531,378.0765686035156,344.3144836425781,7858211
2011-10-12,379.17376708984375,389.46002197265625,377.64227294921875,388.431396484375,353.7446594238281,8634983
2011-10-13,388.5914001464844,392.2487487792969,384.97979736328125,387.1741943359375,352.5997009277344,9176860
2011-10-14,384.93408203125,397.59759521484375,384.7054748535156,396.3175048828125,360.9264831542969,8935554
2011-10-17,396.36322021484375,397.208984375,379.97381591796875,381.185302734375,347.1456298828125,11026200
2011-10-18,377.1622314453125,377.8022766113281,370.92193603515625,374.8306884765625,341.35845947265625,9149765
2011-10-19,377.3908386230469,386.3055725097656,376.75079345703125,385.3912353515625,350.97601318359375,5936278
2011-10-20,381.66534423828125,384.4311828613281,375.7907409667969,383.4254150390625,349.1856994628906,4985867
2011-10-21,384.0197448730469,388.2256774902344,379.9509582519531,382.0767822265625,347.95751953125,5171366
2011-10-24,387.67706298828125,390.4200744628906,385.6426696777344,386.9913330078125,352.4331970214844,4540784
2011-10-25,390.8772277832031,402.7406921386719,385.0026550292969,400.4548645019531,364.6944274902344,11367953
2011-10-28,411.31256103515625,413.27838134765625,404.1807861328125,411.44970703125,374.7074279785156,12264426
2011-10-31,410.535400390625,411.12969970703125,398.9005126953125,401.18634033203125,365.3605651855469,7936021
2011-11-01,397.96331787109375,401.6206359863281,392.06585693359375,393.4373779296875,358.3036193847656,8192249
2011-11-02,390.8772277832031,402.7406921386719,390.8772277832031,398.5576171875,362.9666442871094,6875560
2011-11-03,396.70611572265625,406.5809020996094,394.5345764160156,405.003662109375,368.8370361328125,8021143
2011-11-04,413.7355651855469,413.7355651855469,398.94622802734375,402.2835388183594,366.35980224609375,9125686
2011-11-08,401.8492431640625,404.59222412109375,397.0489807128906,403.9979248046875,367.92108154296875,5060101
2011-11-09,406.9009094238281,408.08953857421875,393.6888122558594,395.4260559082031,360.1146545410156,5832257
2011-11-11,392.7059020996094,406.3294677734375,388.6371154785156,404.7522277832031,368.6080322265625,10869682
2011-11-14,407.5180969238281,409.6210632324219,399.1062316894531,400.7977600097656,365.0067138671875,7998123
2011-11-15,398.19189453125,401.3920593261719,391.4486999511719,393.8259582519531,358.6575012207031,4948970
2011-11-16,392.7516174316406,392.7516174316406,382.8082580566406,387.7227783203125,353.0993347167969,6656627
2011-11-17,386.32843017578125,387.9742431640625,368.5903625488281,370.2818908691406,337.2159118652344,12113872
2011-11-18,365.8702392578125,371.19622802734375,359.7899169921875,369.4361267089844,336.4456481933594,10845163
2011-11-21,365.73309326171875,365.73309326171875,357.2755126953125,359.4927673339844,327.3902587890625,8857828
2011-11-22,360.2928161621094,367.7674865722656,359.6070556640625,363.5386962890625,331.0749206542969,9585902
2011-11-23,361.1156921386719,361.1156921386719,345.5263366699219,353.57244873046875,321.99859619140625,11855135
2011-11-24,354.3039245605469,355.6754150390625,344.3148498535156,353.4581604003906,321.89453125,13928660
2011-11-25,351.8809509277344,352.58953857421875,343.3319396972656,344.61199951171875,313.8382873535156,8092732
2011-11-28,349.7322692871094,359.2413330078125,348.6122131347656,358.3269958496094,326.3285217285156,5516742
2011-11-29,357.50408935546875,357.50408935546875,347.0578308105469,349.7322692871094,318.5013732910156,10506984
2011-11-30,345.9377746582031,358.0984191894531,344.2919921875,355.7897033691406,324.0178527832031,9994493
2011-12-01,365.2759094238281,370.6476135253906,363.5386962890625,365.2759094238281,332.6569519042969,10313460
2011-12-02,364.361572265625,372.590576171875,359.5841979980469,371.241943359375,338.0902404785156,9799233
2011-12-05,369.5504150390625,371.3105163574219,364.978759765625,368.8189697265625,335.8836364746094,6913968
2011-12-07,368.9332580566406,374.6478271484375,367.1960144042969,370.21331787109375,337.15350341796875,7686807
2011-12-08,366.6474304199219,369.2532653808594,352.9781494140625,356.06402587890625,324.2677001953125,9717900
2011-12-09,351.9723815917969,351.9723815917969,344.109130859375,345.4806213378906,314.6294250488281,11035098
2011-12-12,347.6978759765625,348.36077880859375,330.9884338378906,332.5885314941406,302.8885192871094,11149188
2011-12-13,330.9427185058594,341.0461120605469,329.616943359375,339.3545837402344,309.05035400390625,11436685
2011-12-14,337.3887634277344,344.65771484375,335.2857971191406,339.1717224121094,308.88385009765625,11603447
2011-12-15,334.6000671386719,344.9320068359375,330.7598571777344,342.9433288574219,312.3186950683594,14461123
2011-12-16,342.4176025390625,386.1227111816406,327.3539733886719,330.0055236816406,300.5362243652344,12749654
2011-12-19,328.7940368652344,338.25738525390625,326.9425048828125,336.1544189453125,306.135986328125,10311598
2011-12-20,339.0802917480469,339.0802917480469,324.2223815917969,326.16534423828125,297.0389404296875,12141232
2011-12-21,332.3599548339844,344.5891418457031,330.3941345214844,341.96044921875,311.4235534667969,9981935
2011-12-22,338.9202880859375,347.5835876464844,335.1029357910156,344.9548645019531,314.1505432128906,9785757
2011-12-23,347.4464416503906,351.90380859375,339.4002990722656,341.2289733886719,310.75738525390625,7680081
2011-12-26,341.526123046875,349.6408386230469,340.8403625488281,347.9035949707031,316.8359375,5198258
2011-12-27,350.1894226074219,351.42376708984375,340.7489318847656,344.2691345214844,313.5260925292969,6724703
2011-12-28,346.39495849609375,346.76068115234375,336.1772766113281,337.8688049316406,307.697265625,6188268
2011-12-29,335.40008544921875,337.845947265625,323.30804443359375,325.45672607421875,296.39361572265625,11920220
2011-12-30,325.9596252441406,329.4112243652344,314.98760986328125,316.7934265136719,288.50390625,14573097
2012-01-02,318.55352783203125,324.47381591796875,314.1418762207031,323.0108947753906,294.1661682128906,9404053
2012-01-03,325.6167297363281,332.3142395019531,324.74810791015625,331.2856140136719,301.70196533203125,10244609
2012-01-04,332.5428161621094,334.1657409667969,326.11962890625,327.3996887207031,298.1630554199219,9270951
2012-01-05,326.8739318847656,331.4227600097656,317.31915283203125,319.7878723144531,291.2309875488281,14479600
2012-01-06,318.6678161621094,330.9884338378906,318.4849548339844,328.03973388671875,298.7459411621094,10287605
2012-01-09,326.62249755859375,326.62249755859375,321.1365051269531,322.8737487792969,294.0412902832031,9193323
2012-01-10,325.50244140625,337.845947265625,325.50244140625,336.56585693359375,306.5107116699219,9860139
2012-01-11,337.3430480957031,344.24627685546875,334.41717529296875,342.0747375488281,311.5276184082031,10591643
2012-01-12,341.7318420410156,344.2234191894531,334.9200744628906,336.8858947753906,306.8021240234375,7112561
2012-01-13,339.2174377441406,343.30908203125,332.8628234863281,334.5543518066406,304.67877197265625,10265256
2012-01-16,333.7085876464844,333.7085876464844,325.0452880859375,325.936767578125,296.83074951171875,8897172
2012-01-17,327.33111572265625,340.31463623046875,327.33111572265625,339.24029541015625,308.9462585449219,11369244
2012-01-18,348.36077880859375,360.2013854980469,346.5549621582031,356.4754638671875,324.6423645019531,20230613
2012-01-19,360.7042541503906,363.8815612792969,357.5498046875,359.1727600097656,327.0987854003906,11994557
2012-01-20,361.1614074707031,365.73309326171875,352.9552917480469,362.3729248046875,330.0131530761719,15862637
2012-01-23,345.2977600097656,356.4754638671875,345.2520446777344,352.7267150878906,321.2283935546875,14125241
2012-01-24,354.1210632324219,361.89288330078125,352.2009582519531,358.30413818359375,326.30780029296875,11145831
2012-01-25,360.5671081542969,363.447265625,357.86981201171875,361.5957336425781,329.305419921875,8393454
2012-01-27,365.73309326171875,378.488037109375,365.2759094238281,375.05926513671875,341.5666809082031,12173885
2012-01-30,372.08770751953125,374.3506774902344,362.16717529296875,363.33294677734375,330.887451171875,10563093
2012-01-31,367.79034423828125,375.2421569824219,366.37310791015625,373.5506286621094,340.1927185058594,13702806
2012-02-01,374.37353515625,381.2767333984375,373.0477600097656,379.9966735839844,346.0631408691406,8261338
2012-02-02,381.7339172363281,385.25408935546875,376.7736511230469,379.1051940917969,345.25128173828125,10722527
2012-02-03,379.4480895996094,384.0197448730469,372.8877258300781,383.2425537109375,349.0191650390625,9994630
2012-02-06,386.7170104980469,388.3628234863281,376.75079345703125,380.819580078125,346.8125915527344,8715453
2012-02-07,384.93408203125,389.82574462890625,381.3910217285156,386.099853515625,351.6213073730469,10534408
2012-02-08,387.21990966796875,395.3117370605469,386.3055725097656,392.4316101074219,357.3876647949219,7978771
2012-02-09,391.6772766113281,393.1173400878906,385.2083740234375,390.35150146484375,355.4933166503906,9425870
2012-02-10,388.75140380859375,392.7059020996094,383.10540771484375,385.5055236816406,351.0800476074219,7476435
2012-02-13,384.5226135253906,392.6144714355469,384.4768981933594,388.24853515625,353.5780944824219,7642073
2012-02-14,387.1741943359375,391.51727294921875,385.3912353515625,388.0885314941406,353.43243408203125,6855756
2012-02-15,390.5115051269531,391.2201232910156,380.8424377441406,382.48822021484375,348.3322448730469,15710510
2012-02-16,379.9052429199219,379.9052429199219,367.88177490234375,371.4248046875,338.25677490234375,13873673
2012-02-17,375.8135986328125,377.8022766113281,370.39617919921875,374.05352783203125,340.65069580078125,17961350
2012-02-21,373.7334899902344,388.01995849609375,372.63629150390625,385.6426696777344,351.2049560546875,18228955
2012-02-22,387.67706298828125,391.97442626953125,379.4938049316406,381.00244140625,346.9790954589844,12573385
2012-02-23,380.3623962402344,388.5456848144531,377.8937072753906,383.8368835449219,349.56048583984375,9552962
2012-02-24,381.04815673828125,384.79693603515625,372.36199951171875,374.8535461425781,341.3792724609375,9373034
2012-02-27,375.6993103027344,377.4365539550781,349.89227294921875,357.2526550292969,325.3501892089844,13886006
2012-02-28,360.72711181640625,365.8930969238281,360.10992431640625,364.13299560546875,331.6161193847656,11570007
2012-02-29,368.0417785644531,378.488037109375,367.6303405761719,375.21929931640625,341.71240234375,13923485
2012-03-01,371.1276550292969,374.2821044921875,366.2359619140625,370.7390441894531,337.6322326660156,6480341
2012-03-02,373.16204833984375,373.9620666503906,368.3617858886719,372.17913818359375,338.9436950683594,6343614
2012-03-05,371.241943359375,372.1334228515625,363.1043701171875,364.5901794433594,332.032470703125,6537254
2012-03-06,364.361572265625,369.84759521484375,353.8467712402344,355.0125427246094,323.31005859375,17564702
2012-03-07,355.0125427246094,355.44683837890625,343.3319396972656,348.2693176269531,317.16900634765625,14101494
2012-03-09,354.4410705566406,356.4068908691406,351.6523742675781,353.7553405761719,322.1651916503906,8624709
2012-03-12,361.1614074707031,367.1045837402344,356.4526062011719,365.0701904296875,332.4696044921875,7520966
2012-03-13,367.310302734375,375.76788330078125,367.2417297363281,374.8535461425781,341.3792724609375,8058504
2012-03-14,378.53375244140625,379.4480895996094,368.7961120605469,372.36199951171875,339.1102294921875,8811910
2012-03-15,373.9620666503906,375.4250183105469,362.7157897949219,364.2015686035156,331.6785583496094,10129104
2012-03-16,356.5897521972656,364.6816101074219,350.8066101074219,353.0924377441406,321.5614929199219,12584250
2012-03-19,357.04693603515625,357.9612731933594,343.3776550292969,345.2063293457031,314.37957763671875,7989319
2012-03-20,345.6634826660156,350.3722839355469,343.0119323730469,347.6978759765625,316.64862060546875,5227681
2012-03-21,347.4464416503906,353.6181640625,345.2063293457031,351.1266174316406,319.77117919921875,7105833
2012-03-22,350.1437072753906,352.6809997558594,334.6457824707031,336.63446044921875,306.5731201171875,14621937
2012-03-23,340.04034423828125,342.64617919921875,337.4344787597656,340.1546325683594,309.77899169921875,13478323
2012-03-26,340.0860595703125,340.0860595703125,332.3599548339844,333.77716064453125,303.97100830078125,11567666
2012-03-27,337.3887634277344,337.7545166015625,331.4913330078125,334.2114562988281,304.3664855957031,13597350
2012-03-28,333.7314453125,336.4287109375,329.38836669921875,331.765625,302.1391296386719,9036347
2012-03-29,328.2454528808594,333.59429931640625,328.2454528808594,331.2856140136719,301.70196533203125,11988452
2012-03-30,333.50286865234375,344.24627685546875,332.4056701660156,343.1490783691406,312.5060119628906,8638439
2012-04-02,342.5776062011719,343.26336669921875,337.8688049316406,338.5545349121094,308.32183837890625,5610347
2012-04-03,340.2460632324219,348.772216796875,340.2460632324219,344.109130859375,313.38031005859375,8757796
2012-04-04,340.58892822265625,346.0749206542969,339.8803405761719,341.5032653808594,311.0071716308594,5906847
2012-04-09,338.3259582519531,341.96044921875,335.6058349609375,339.2860107421875,308.9878845214844,5705844
2012-04-10,341.0461120605469,341.5032653808594,337.4344787597656,339.51458740234375,309.1960754394531,4185052
2012-04-11,337.845947265625,337.845947265625,332.0399169921875,333.86859130859375,304.0543518066406,8152047
2012-04-12,335.2400817871094,340.8632507324219,335.2400817871094,339.811767578125,309.4667663574219,5889551
2012-04-13,341.0689697265625,348.36077880859375,337.1601867675781,343.5833740234375,312.9014892578125,7107312
2012-04-16,341.5489807128906,344.4519958496094,336.47442626953125,342.00616455078125,311.4651794433594,5259017
2012-04-17,345.06915283203125,345.06915283203125,338.4631042480469,341.2289733886719,310.75738525390625,6946983
2012-04-18,342.874755859375,345.9834899902344,339.5374450683594,342.2347412109375,311.6733093261719,7499119
2012-04-19,344.65771484375,344.65771484375,337.6173400878906,339.05743408203125,308.77978515625,9199596
2012-04-20,338.3259582519531,338.7602844238281,332.8171081542969,334.1200256347656,304.28326416015625,7461128
2012-04-23,331.8341979980469,340.93182373046875,331.0798645019531,336.6116027832031,306.5523681640625,11053304
2012-04-24,337.845947265625,338.53167724609375,330.8512878417969,336.06298828125,306.0527648925781,8332450
2012-04-25,335.6058349609375,339.6288757324219,332.8399658203125,336.6116027832031,306.5523681640625,6793218
2012-04-26,336.9773254394531,342.4176025390625,335.3772277832031,340.6117858886719,310.1952819824219,7590199
2012-04-27,338.8974304199219,341.57183837890625,336.7030334472656,339.2174377441406,308.92547607421875,6250899
2012-04-30,337.1601867675781,341.9147033691406,337.1601867675781,340.6346435546875,310.2161560058594,6073872
2012-05-02,341.9147033691406,343.5148010253906,338.3031005859375,339.9260559082031,309.57086181640625,6260088
2012-05-03,337.6173400878906,340.3374938964844,336.0858459472656,337.7773742675781,307.6140441894531,4149828
2012-05-04,335.2857971191406,338.3031005859375,330.0740966796875,332.1084899902344,302.45135498046875,8264973
2012-05-07,326.8739318847656,330.0740966796875,322.3479919433594,327.1939697265625,297.9757385253906,10042405
2012-05-08,328.2454528808594,328.6568908691406,319.5592956542969,323.83380126953125,294.9156494140625,8498908
2012-05-09,320.9307861328125,323.8109436035156,315.9248046875,317.7763366699219,289.3990478515625,8029155
2012-05-10,318.7592468261719,323.8566589355469,315.69622802734375,317.342041015625,289.0035400390625,7419222
2012-05-11,316.8162841796875,321.387939453125,314.6676025390625,318.73638916015625,290.2734069824219,6655148
2012-05-14,319.10211181640625,321.2965087890625,310.2102355957031,311.4674377441406,283.65350341796875,8926934
2012-05-15,310.41595458984375,314.53045654296875,308.17584228515625,311.62744140625,283.7992858886719,8085341
2012-05-16,308.5872802734375,312.1531982421875,307.6958312988281,309.0901794433594,281.4885559082031,6784751
2012-05-17,310.9874267578125,315.376220703125,309.86737060546875,313.2275390625,285.2564697265625,7788167
2012-05-18,309.4559020996094,318.3706359863281,308.5872802734375,314.7818908691406,286.67205810546875,5170896
2012-05-21,313.8446960449219,320.3364562988281,313.6161193847656,317.9591979980469,289.56561279296875,5105640
2012-05-22,322.1194152832031,322.1194152832031,314.8733215332031,315.9476623535156,287.73370361328125,6426647
2012-05-23,313.2503967285156,315.42193603515625,310.6673889160156,314.00469970703125,285.9642333984375,5650783
2012-05-24,317.2734375,320.0164489746094,313.6618347167969,317.8677673339844,289.4822998046875,5249332
2012-05-25,317.7306213378906,317.8677673339844,314.7818908691406,315.9933776855469,287.7752990722656,6748140
2012-05-28,316.359130859375,321.387939453125,316.359130859375,320.7707824707031,292.1260681152344,5632746
2012-05-29,321.022216796875,324.4966735839844,318.8963928222656,320.8622131347656,292.2093505859375,7512180
2012-05-30,319.8564453125,323.970947265625,317.7991943359375,322.8737487792969,294.0412902832031,7701861
2012-05-31,318.64495849609375,333.297119140625,311.9474792480469,322.5765686035156,297.65185546875,19741087
2012-06-01,323.3766174316406,324.336669921875,309.9816589355469,313.27325439453125,289.0674133300781,8960784
2012-06-04,309.5016174316406,318.64495849609375,307.8558349609375,316.7019958496094,292.2311706542969,7134923
2012-06-05,318.1877746582031,322.75946044921875,317.7763366699219,321.1822204589844,296.3652038574219,6642304
2012-06-06,322.05084228515625,328.2454528808594,319.3306884765625,327.285400390625,301.9969177246094,11626450
2012-06-07,329.6398010253906,334.6000671386719,327.4454040527344,329.7312316894531,304.2536926269531,13972410
2012-06-08,328.2454528808594,334.6000671386719,325.63958740234375,333.59429931640625,307.8182678222656,6358746
2012-06-11,334.9657897949219,336.6573181152344,328.2911682128906,330.18841552734375,304.675537109375,4977172
2012-06-12,326.8739318847656,331.90277099609375,326.5996398925781,330.5084228515625,304.97088623046875,5980995
2012-06-13,330.18841552734375,330.965576171875,325.685302734375,327.46826171875,302.1656188964844,4975011
2012-06-14,327.33111572265625,329.5255126953125,325.0681457519531,327.4911193847656,302.1866760253906,3739813
2012-06-15,328.4740295410156,333.6400146484375,328.4740295410156,332.2456359863281,306.5738220214844,4968359
2012-06-18,333.8914489746094,335.7886962890625,325.50244140625,328.6568908691406,303.26239013671875,5017206
2012-06-19,327.78826904296875,338.02880859375,327.78826904296875,337.1373291015625,311.0875244140625,3902025
2012-06-20,337.3887634277344,339.6517333984375,335.1029357910156,337.1144714355469,311.06646728515625,5156683
2012-06-21,335.56011962890625,335.56011962890625,324.7709655761719,328.5654602050781,303.1780090332031,11304620
2012-06-22,326.2110595703125,326.8282165527344,321.639404296875,325.0452880859375,299.9297790527344,9565148
2012-06-25,326.5082092285156,330.5084228515625,325.50244140625,327.42254638671875,302.1234436035156,5557320
2012-06-26,328.0168762207031,331.6741943359375,326.62249755859375,330.7598571777344,305.20281982421875,8042120
2012-06-27,332.08563232421875,333.548583984375,328.2454528808594,330.3027038574219,304.7810363769531,3854028
2012-06-28,331.1712951660156,332.7256774902344,327.6282653808594,329.11407470703125,303.68414306640625,5951695
2012-06-29,331.4913330078125,338.7145690917969,331.4913330078125,337.3201904296875,311.2562561035156,8385514
2012-07-02,336.245849609375,338.6688232421875,333.8000183105469,337.1144714355469,311.06646728515625,3415984
2012-07-03,338.2802429199219,339.51458740234375,334.32574462890625,336.63446044921875,310.62347412109375,5147461
2012-07-04,338.3031005859375,338.3031005859375,333.2056884765625,335.6744079589844,309.7376708984375,4673559
2012-07-05,335.9944152832031,339.4002990722656,334.66864013671875,337.70880126953125,311.6148681640625,3902776
2012-07-06,337.3887634277344,337.3887634277344,333.50286865234375,335.9486999511719,309.9908142089844,4629778
2012-07-09,333.2742614746094,335.4686584472656,331.948486328125,334.5543518066406,308.7041320800781,3899398
2012-07-10,334.3943176269531,339.2174377441406,334.09716796875,338.16595458984375,312.0367126464844,2987177
2012-07-11,335.30865478515625,336.7487487792969,330.0740966796875,331.7427673339844,306.1098327636719,5968586
2012-07-12,330.02838134765625,333.6400146484375,327.833984375,329.7083740234375,304.2325744628906,5033240
2012-07-13,329.1597900390625,332.13134765625,326.8739318847656,328.4740295410156,303.09368896484375,5686588
2012-07-16,329.1597900390625,331.0570068359375,326.89678955078125,329.3197937011719,303.8740234375,3653656
2012-07-17,331.35418701171875,332.79425048828125,327.9254150390625,328.86260986328125,303.45220947265625,5698437
2012-07-18,328.2454528808594,330.0055236816406,325.5938720703125,327.23968505859375,301.95465087890625,4276373
2012-07-19,329.251220703125,333.68572998046875,328.2454528808594,332.7256774902344,307.0167541503906,5840613
2012-07-20,330.2112731933594,333.2056884765625,327.8111267089844,330.37127685546875,304.8442687988281,6203490
2012-07-23,326.8739318847656,331.81134033203125,326.0967712402344,328.7026062011719,303.3045349121094,5110516
2012-07-24,329.616943359375,332.2913818359375,328.40545654296875,331.217041015625,305.62469482421875,4017559
2012-07-25,329.3426513671875,331.2398986816406,325.5710144042969,328.81689453125,303.40997314453125,4374110
2012-07-26,329.57122802734375,329.57122802734375,323.0566101074219,324.65667724609375,299.5711975097656,7008422
2012-07-27,328.7026062011719,332.26849365234375,327.3996887207031,329.616943359375,304.1482238769531,6733205
2012-07-30,330.5312805175781,334.5543518066406,330.0055236816406,333.548583984375,307.776123046875,3481938
2012-07-31,334.4629211425781,341.0918273925781,329.616943359375,339.94891357421875,313.6818542480469,6739905
2012-08-01,338.4173889160156,343.2862243652344,337.6630859375,341.38897705078125,315.01068115234375,7215953
2012-08-02,339.2631530761719,341.7775573730469,336.81732177734375,338.0973815917969,311.9734191894531,3987283
2012-08-03,336.01727294921875,341.96044921875,333.9828796386719,339.4688720703125,313.2389831542969,5471907
2012-08-06,341.9833068847656,360.8871154785156,341.9833068847656,359.3556213378906,331.5890808105469,18692355
2012-08-07,359.3556213378906,363.8815612792969,355.5611267089844,358.30413818359375,330.61883544921875,9835148
2012-08-08,358.8984375,365.2759094238281,357.7555236816406,361.52716064453125,333.59283447265625,9185461
2012-08-09,360.6585388183594,364.0872802734375,355.0582580566406,356.6583251953125,329.10015869140625,6375033
2012-08-10,355.5154113769531,360.7042541503906,353.91534423828125,357.5498046875,329.9228210449219,5339124
2012-08-13,356.3611755371094,361.1614074707031,356.3611755371094,360.315673828125,332.4749450683594,3091780
2012-08-14,360.2013854980469,366.6474304199219,359.7899169921875,365.5273742675781,337.28399658203125,8254356
2012-08-16,366.6702880859375,375.72216796875,365.3216247558594,373.1163330078125,344.2865905761719,10816056
2012-08-17,373.9163513183594,377.11651611328125,370.1447448730469,373.0934753417969,344.26544189453125,7165089
2012-08-21,373.0477600097656,376.65936279296875,371.3562316894531,372.2477111816406,343.4850158691406,5528692
2012-08-22,369.93902587890625,372.81915283203125,368.33892822265625,369.2989807128906,340.76409912109375,4374219
2012-08-23,370.5561828613281,370.9447937011719,360.2242431640625,363.2186584472656,335.1535949707031,8330516
2012-08-24,361.9614562988281,363.2186584472656,355.9954528808594,357.5498046875,329.9228210449219,7558802
2012-08-27,359.332763671875,363.995849609375,358.1898498535156,359.9499206542969,332.13751220703125,4577171
2012-08-28,359.7213439941406,362.9443664550781,355.9268798828125,361.25286865234375,333.3397216796875,4387076
2012-08-29,361.61859130859375,364.5901794433594,356.7268981933594,357.5726623535156,329.9438781738281,4421149
2012-08-30,356.4754638671875,362.0071716308594,351.3780517578125,358.1441345214844,330.47119140625,13622854
2012-08-31,356.5897521972656,358.6012878417969,348.6807861328125,350.3722839355469,323.29986572265625,7390882
2012-09-03,351.103759765625,351.9952392578125,347.46929931640625,348.8407897949219,321.88671875,4895069
2012-09-04,349.2522277832031,357.1155090332031,348.45220947265625,356.4068908691406,328.8681945800781,4377485
2012-09-05,354.418212890625,356.56689453125,349.36651611328125,352.5438232421875,325.3036193847656,6589793
2012-09-06,350.3265686035156,354.1210632324219,349.27508544921875,351.1951904296875,324.05926513671875,2651343
2012-09-07,355.9954528808594,364.13299560546875,355.9040222167969,361.9614562988281,333.99365234375,6910952
2012-09-10,365.73309326171875,367.26458740234375,360.7728271484375,362.0986022949219,334.1201477050781,4388048
2012-09-11,360.9328308105469,363.8358459472656,358.0527038574219,361.61859130859375,333.67724609375,6829457
2012-09-12,362.7615051269531,365.595947265625,360.90997314453125,364.8644714355469,336.67230224609375,3886447
2012-09-13,364.8644714355469,369.6189880371094,363.1272277832031,365.344482421875,337.115234375,5838944
2012-09-14,371.6762390136719,386.6255798339844,370.0990295410156,384.8197937011719,355.0856628417969,18156349
2012-09-17,387.7227783203125,403.0378723144531,387.7227783203125,399.4490966796875,368.5845947265625,21215331
2012-09-18,397.826171875,399.5176696777344,389.18572998046875,391.1515197753906,360.9281921386719,8648064
2012-09-20,384.3397521972656,387.814208984375,378.6480407714844,380.59100341796875,351.1836242675781,7655058
2012-09-21,380.819580078125,390.7400817871094,380.3623962402344,388.7285461425781,358.6924133300781,17967800
2012-09-24,388.5914001464844,392.15728759765625,380.7052917480469,382.35107421875,352.8077087402344,7452501
2012-09-25,383.10540771484375,386.2141418457031,379.5623779296875,383.90545654296875,354.24200439453125,6919118
2012-09-26,383.10540771484375,388.4542541503906,381.2081604003906,386.1912841796875,356.35125732421875,8328939
2012-09-27,386.3970031738281,387.67706298828125,376.8193664550781,379.3794860839844,350.0658264160156,15210185
2012-09-28,382.64825439453125,387.63134765625,381.4367370605469,382.73968505859375,353.1662902832031,7058806
2012-10-01,384.0197448730469,385.07122802734375,379.1051940917969,381.04815673828125,351.6054992675781,4356114
2012-10-03,381.4824523925781,390.16864013671875,381.3910217285156,386.8084411621094,356.92071533203125,10951459
2012-10-04,388.84283447265625,392.6601867675781,388.1799621582031,389.91717529296875,359.7892150878906,6313307
2012-10-05,393.1173400878906,394.077392578125,311.9474792480469,392.15728759765625,361.85626220703125,7857397
2012-10-08,390.6715087890625,390.6715087890625,373.16204833984375,374.60211181640625,345.6575012207031,10446510
2012-10-09,377.3908386230469,377.9394226074219,371.7219543457031,372.72772216796875,343.9280090332031,5800866
2012-10-10,370.76190185546875,375.9278869628906,369.1161193847656,373.0477600097656,344.2232666015625,4690469
